Id tarjeta,Fecha,Pais,Importe
1,24/8/2025,USA,332
240,17/6/2025,Francia,117
565,23/10/2025,USA,12
315,8/4/2025,Japon,485
211,14/9/2024,Mexico,256
52,6/8/2025,Japon,94
207,31/1/2023,Japon,149
91,2/8/2025,Mexico,330
561,30/3/2023,Brasil,191
62,26/12/2025,Mexico,205
441,28/12/2023,Brasil,165
384,28/9/2023,Japon,171
411,12/1/2025,USA,293
573,3/9/2025,Francia,47
88,31/7/2026,USA,202
253,15/10/2026,Brasil,442
42,26/9/2024,Mexico,20
561,15/1/2026,USA,132
527,26/12/2023,USA,228
182,29/7/2025,USA,562
51,15/1/2024,Mexico,539
92,27/11/2024,Japon,397
420,28/10/2026,Japon,72
227,2/2/2026,Japon,372
32,22/6/2025,USA,304
483,14/12/2026,Japon,342
59,27/3/2026,Japon,383
159,29/1/2025,Mexico,514
334,12/4/2023,USA,547
206,1/9/2024,Japon,48
362,14/12/2025,Mexico,469
428,4/4/2026,Brasil,210
245,20/10/2025,USA,442
88,28/5/2025,Francia,34
52,30/10/2023,Brasil,133
431,14/10/2026,Brasil,256
274,7/9/2024,USA,413
31,9/10/2024,USA,527
163,17/5/2023,USA,229
515,15/7/2025,Japon,60
75,23/8/2025,Brasil,66
209,13/12/2026,Brasil,139
335,15/4/2024,Francia,445
436,4/10/2023,Brasil,270
149,2/8/2024,Francia,549
133,14/2/2024,Francia,388
261,13/5/2023,Francia,240
266,29/4/2023,Francia,67
239,27/8/2026,Brasil,456
479,1/3/2024,USA,310
562,1/8/2023,Brasil,34
480,20/10/2026,USA,305
9,5/8/2024,Brasil,212
568,8/9/2026,Mexico,77
330,24/3/2023,Mexico,82
105,12/9/2023,USA,437
515,9/5/2024,Francia,574
271,26/7/2024,Japon,387
463,14/10/2024,Mexico,460
263,5/11/2024,USA,357
457,19/1/2026,Francia,11
107,13/2/2024,Brasil,442
470,4/11/2023,Japon,546
337,4/1/2024,Francia,279
144,28/2/2025,Japon,88
295,7/10/2024,USA,46
471,27/10/2023,Brasil,295
299,10/2/2025,Mexico,241
360,7/3/2025,Francia,58
258,30/5/2025,Mexico,121
175,19/5/2026,Francia,388
127,15/6/2025,Francia,168
72,6/8/2024,USA,334
298,7/4/2024,Francia,225
413,19/10/2024,Japon,113
75,8/10/2026,Japon,423
431,21/8/2026,Mexico,349
274,10/8/2023,Francia,211
544,29/7/2026,Brasil,577
347,22/1/2025,Mexico,140
22,10/1/2023,Francia,473
430,7/6/2023,Francia,436
375,10/7/2026,Mexico,451
443,27/7/2024,Francia,361
75,28/1/2025,Japon,152
280,22/4/2024,Japon,498
272,12/1/2026,Mexico,556
531,9/10/2024,Francia,351
573,13/5/2023,Francia,219
136,22/9/2026,Japon,329
33,2/1/2026,Mexico,328
516,9/12/2024,Brasil,305
321,28/12/2025,Mexico,479
316,29/12/2024,USA,388
522,18/7/2023,USA,494
225,28/6/2024,USA,521
66,1/12/2023,Mexico,133
561,13/3/2024,Brasil,483
420,3/1/2024,Brasil,261
450,23/9/2024,Francia,175
579,18/10/2023,Francia,445
390,16/8/2025,Mexico,239
75,19/4/2026,Brasil,199
350,31/10/2025,Mexico,315
183,8/4/2026,Francia,483
328,26/2/2025,Francia,208
372,4/5/2025,Brasil,38
512,2/9/2023,USA,469
379,28/2/2026,Japon,16
357,16/7/2023,Japon,134
114,9/4/2025,Mexico,446
7,3/4/2024,Japon,571
274,14/7/2026,Japon,108
381,8/5/2026,Mexico,567
39,6/7/2023,Francia,289
108,15/3/2023,Brasil,201
285,12/3/2024,Brasil,521
49,7/4/2024,Japon,48
369,28/6/2023,USA,372
158,23/6/2024,Japon,397
34,19/2/2025,Mexico,552
557,24/9/2024,Brasil,225
365,10/7/2024,USA,464
253,5/8/2026,USA,55
56,2/1/2023,Brasil,304
339,17/11/2023,Brasil,271
63,14/6/2024,USA,488
247,8/5/2025,Mexico,578
540,1/3/2026,Japon,60
120,24/5/2023,Japon,26
401,3/4/2025,Brasil,536
533,3/10/2026,Francia,425
134,6/7/2024,Japon,365
472,15/8/2023,Mexico,371
254,22/11/2025,Francia,474
189,6/2/2024,Francia,447
133,8/3/2025,Mexico,526
266,11/7/2023,Japon,440
213,13/3/2023,Japon,437
387,28/2/2026,Mexico,494
479,24/5/2025,Francia,159
555,10/2/2026,Brasil,429
309,29/8/2026,USA,563
157,16/6/2026,Mexico,517
22,12/7/2025,USA,253
499,14/1/2025,Mexico,378
120,2/2/2026,USA,140
471,26/6/2023,Japon,417
163,3/3/2025,Japon,157
568,17/12/2026,USA,469
133,15/10/2026,Japon,135
377,23/9/2025,USA,509
331,23/6/2025,USA,153
270,29/1/2025,USA,550
440,10/1/2025,Brasil,190
490,7/2/2026,Brasil,402
161,14/7/2023,Mexico,572
45,12/11/2023,USA,215
395,11/12/2023,Mexico,98
133,19/10/2026,Francia,53
371,3/11/2023,USA,326
143,28/3/2023,Mexico,513
276,16/3/2024,Francia,381
51,6/10/2026,USA,74
392,19/6/2025,USA,388
570,17/5/2024,Brasil,204
320,15/1/2026,Francia,128
348,2/8/2023,Francia,407
331,11/3/2024,Brasil,468
466,18/10/2024,USA,164
201,15/8/2026,Francia,205
161,12/6/2024,USA,43
435,30/6/2024,USA,250
202,2/6/2025,USA,578
351,18/5/2023,Francia,264
203,10/11/2024,Mexico,227
146,12/4/2023,Japon,393
189,29/6/2026,Mexico,115
351,1/8/2026,Brasil,356
275,16/11/2025,Brasil,393
412,12/8/2023,Mexico,88
76,20/5/2025,Francia,240
33,27/3/2025,Mexico,58
95,2/11/2023,Japon,336
33,27/3/2023,Japon,147
33,30/6/2023,Japon,538
131,12/10/2025,Francia,399
92,24/7/2025,Brasil,303
257,5/3/2026,Francia,103
541,24/11/2025,Francia,287
343,9/10/2024,Mexico,327
408,26/10/2026,Brasil,11
330,22/10/2023,USA,413
354,9/6/2025,Francia,262
521,31/5/2023,Francia,448
377,10/9/2026,Brasil,146
21,22/2/2026,Brasil,92
305,9/10/2025,Mexico,102
404,12/11/2024,Brasil,311
338,15/5/2024,Mexico,104
26,3/9/2026,USA,2
441,11/1/2025,Brasil,57
444,8/10/2026,Mexico,350
465,22/4/2024,Brasil,131
344,12/5/2023,Mexico,396
20,7/6/2026,Brasil,237
468,28/1/2025,Japon,506
20,30/11/2025,Japon,571
9,14/11/2024,Mexico,207
503,28/11/2026,Francia,126
89,16/10/2025,Mexico,509
129,17/11/2026,Brasil,547
292,10/11/2023,Francia,547
284,11/3/2026,USA,87
189,16/6/2024,Francia,520
275,15/7/2024,Francia,95
25,24/1/2026,Brasil,455
95,15/11/2025,Japon,374
466,5/7/2024,Brasil,262
498,3/11/2023,Mexico,101
432,7/12/2026,USA,373
542,12/12/2023,Japon,144
82,15/12/2026,Mexico,386
157,18/5/2026,Brasil,173
162,28/6/2026,Japon,82
400,11/5/2026,Mexico,225
139,9/7/2023,Mexico,525
445,27/10/2023,Japon,454
256,20/4/2026,Mexico,483
504,26/8/2026,Japon,323
213,17/9/2023,Japon,165
328,17/8/2023,Francia,354
418,15/12/2026,Francia,560
582,28/1/2024,USA,195
1,19/6/2025,Brasil,403
19,2/1/2023,Japon,129
492,13/9/2023,Japon,498
287,6/7/2023,Francia,549
205,7/12/2026,Japon,294
155,18/1/2023,USA,108
274,26/8/2026,Brasil,219
580,8/1/2024,Brasil,11
88,4/8/2026,Francia,42
140,8/2/2026,USA,137
99,12/12/2025,Brasil,410
564,30/9/2024,Francia,311
511,7/2/2023,Brasil,462
71,20/1/2026,Brasil,43
408,16/9/2023,Mexico,146
216,1/5/2023,USA,315
339,13/8/2023,Brasil,217
331,21/5/2026,USA,8
183,28/7/2024,Mexico,69
225,11/5/2023,Japon,131
397,4/1/2023,Mexico,243
106,10/2/2025,Francia,29
475,12/3/2025,USA,148
540,25/10/2026,USA,158
302,11/1/2026,USA,111
378,6/10/2024,Francia,113
555,26/7/2026,USA,195
272,30/7/2024,USA,144
129,2/10/2025,Mexico,186
448,30/10/2024,Francia,192
365,18/1/2025,Japon,417
226,8/9/2025,Japon,445
485,16/3/2025,Mexico,57
312,16/8/2025,Francia,426
457,22/3/2025,Brasil,539
332,11/9/2026,Francia,252
5,15/7/2025,Brasil,453
311,9/1/2024,Francia,559
502,14/10/2026,Francia,96
525,28/11/2023,Brasil,16
185,19/5/2023,Japon,31
473,13/3/2025,Mexico,469
482,18/10/2025,USA,484
311,13/4/2023,Brasil,280
357,3/1/2025,Japon,404
132,13/7/2025,Mexico,359
250,8/3/2025,Francia,481
301,27/4/2026,Brasil,99
220,3/12/2023,Mexico,537
390,5/10/2025,Francia,100
156,17/12/2026,Japon,340
318,14/3/2024,Francia,292
166,22/6/2024,Brasil,51
130,21/10/2025,Japon,294
580,31/10/2026,Francia,555
108,16/10/2026,Brasil,6
452,9/10/2023,Japon,168
485,4/1/2024,Mexico,149
244,15/8/2023,Japon,435
384,8/10/2023,USA,318
463,2/3/2026,Francia,48
191,19/11/2025,Mexico,573
258,23/12/2025,Mexico,172
138,15/2/2024,Mexico,64
184,18/3/2026,Mexico,484
165,15/7/2024,Japon,214
460,2/3/2024,Mexico,580
76,21/7/2025,Mexico,418
279,21/10/2026,Japon,310
387,25/9/2023,Mexico,125
21,15/6/2024,Brasil,78
105,14/7/2026,Mexico,319
33,10/10/2024,Brasil,352
402,24/7/2024,Brasil,244
262,13/10/2023,Francia,294
54,6/4/2026,Francia,485
553,8/8/2023,Brasil,324
235,19/7/2023,Mexico,561
98,23/2/2025,USA,158
26,21/11/2026,Mexico,63
73,27/4/2024,Francia,133
521,17/6/2023,Mexico,542
117,13/10/2025,Francia,507
62,5/10/2025,USA,108
278,21/11/2023,Brasil,505
402,12/5/2023,USA,157
454,29/11/2025,Mexico,311
199,5/8/2025,Francia,195
6,12/3/2026,USA,137
100,7/2/2026,Mexico,573
573,8/3/2023,USA,79
488,19/5/2023,Francia,184
226,24/11/2025,Francia,478
168,1/6/2023,Mexico,449
125,9/8/2024,USA,182
4,2/4/2023,USA,410
441,19/11/2024,USA,541
29,3/4/2023,Mexico,276
17,20/12/2024,Brasil,15
557,2/6/2026,USA,370
344,23/9/2025,USA,507
319,15/7/2023,Brasil,454
578,29/12/2025,USA,311
137,10/10/2025,Mexico,293
21,7/3/2025,USA,546
297,27/10/2023,Francia,517
86,13/12/2026,Mexico,532
205,19/8/2023,Mexico,410
16,3/6/2026,Francia,21
190,11/1/2026,Japon,220
515,2/3/2025,USA,166
61,26/11/2026,USA,564
230,21/3/2023,Francia,350
203,4/12/2023,Brasil,166
492,2/6/2025,Francia,275
64,2/5/2023,USA,542
410,23/11/2026,Mexico,130
254,27/10/2026,Mexico,78
193,25/9/2023,Mexico,37
138,3/2/2023,Japon,363
86,9/3/2025,Francia,150
458,21/10/2026,Francia,216
541,26/4/2023,Mexico,427
234,17/10/2026,Brasil,193
262,19/4/2024,Francia,434
410,23/4/2026,Brasil,399
541,10/6/2025,Francia,219
73,5/2/2026,Japon,272
171,7/10/2024,Brasil,93
419,15/7/2025,Francia,263
512,17/10/2024,Mexico,21
496,22/6/2025,Brasil,286
472,8/3/2026,USA,255
478,10/3/2026,Mexico,395
88,29/11/2026,Japon,9
349,17/3/2023,Francia,502
330,18/3/2024,Francia,535
27,2/3/2026,Japon,368
377,12/11/2026,Brasil,293
217,16/8/2024,Mexico,397
224,11/12/2026,Brasil,35
448,23/2/2023,Japon,383
187,1/6/2026,Mexico,392
205,13/12/2023,Francia,53
26,26/3/2023,USA,472
87,1/1/2025,USA,381
213,9/4/2026,Japon,105
374,22/5/2025,USA,486
162,11/3/2026,Brasil,487
295,29/6/2023,Francia,141
220,4/5/2025,Brasil,339
95,18/1/2026,Brasil,55
564,26/7/2023,Japon,295
364,29/12/2024,Mexico,207
445,25/6/2026,Brasil,34
299,1/3/2023,Francia,189
400,8/3/2024,Brasil,338
384,23/1/2024,USA,401
140,29/1/2026,Mexico,522
198,7/1/2024,USA,400
40,25/9/2025,Francia,35
325,11/9/2025,Japon,123
491,5/7/2024,Brasil,361
438,14/10/2025,Francia,480
496,5/8/2025,Brasil,23
409,28/2/2023,USA,203
527,15/8/2023,Francia,93
114,26/4/2024,Francia,89
548,30/11/2024,Japon,133
174,16/2/2025,USA,428
67,11/12/2024,Brasil,44
441,16/2/2025,USA,96
547,29/10/2024,USA,272
356,13/2/2025,Brasil,216
85,4/10/2026,USA,70
97,12/9/2023,Brasil,249
281,24/1/2026,Japon,34
58,22/12/2024,Japon,125
400,24/11/2025,Brasil,387
109,26/9/2026,Mexico,220
356,12/7/2024,USA,100
368,7/12/2025,Mexico,341
106,13/7/2025,USA,155
71,8/12/2025,Brasil,223
44,12/3/2023,Brasil,123
111,23/1/2023,Japon,509
284,7/1/2024,Mexico,116
403,10/9/2024,Japon,241
197,29/7/2026,Mexico,351
262,11/12/2023,Francia,411
272,22/6/2023,Mexico,302
255,22/12/2024,Japon,316
403,25/4/2024,Brasil,186
180,2/10/2023,Francia,539
562,19/1/2024,Mexico,475
224,14/11/2023,Mexico,252
249,12/2/2024,Mexico,280
396,3/12/2026,Mexico,200
62,19/11/2025,Japon,280
137,22/5/2025,USA,393
548,17/7/2025,Japon,268
171,1/5/2023,USA,432
431,1/2/2026,Francia,348
580,30/4/2026,Brasil,391
260,26/7/2026,Francia,68
315,4/1/2026,USA,362
544,28/4/2024,Japon,211
450,9/3/2024,Francia,530
122,9/8/2024,Japon,469
572,25/10/2023,Mexico,550
443,21/4/2025,Mexico,379
62,19/6/2024,Mexico,6
423,12/6/2026,Japon,246
506,14/1/2024,USA,210
514,20/2/2024,Brasil,236
197,6/8/2026,Brasil,375
88,14/6/2026,Mexico,373
116,14/1/2024,Japon,222
145,29/10/2025,Japon,33
465,21/7/2024,Brasil,484
104,6/2/2024,Francia,246
481,1/5/2026,Brasil,275
454,24/5/2025,Japon,11
17,5/8/2026,Japon,192
58,19/2/2025,Mexico,469
271,3/9/2026,Japon,420
570,4/9/2023,Mexico,224
490,1/4/2026,Mexico,338
365,22/3/2025,Japon,167
452,8/4/2026,Mexico,513
560,15/3/2026,Francia,165
270,2/4/2025,Mexico,458
425,18/10/2024,USA,52
558,7/10/2024,Brasil,233
340,9/2/2024,Francia,433
501,26/10/2025,Mexico,115
407,23/4/2025,Brasil,119
104,30/6/2024,Mexico,240
313,25/12/2025,Francia,114
203,5/9/2025,Brasil,385
58,24/2/2025,Mexico,439
76,17/7/2026,Japon,563
532,15/7/2026,Mexico,298
446,22/8/2026,Japon,431
417,30/12/2025,Brasil,368
48,10/1/2026,USA,90
21,6/11/2026,Japon,461
552,30/9/2024,Brasil,321
219,4/1/2024,Brasil,204
53,9/11/2026,USA,201
545,24/5/2023,Japon,551
243,10/10/2025,Mexico,332
322,11/8/2026,Brasil,76
374,5/2/2023,Japon,307
311,19/1/2024,Francia,369
551,4/9/2025,Mexico,248
11,8/4/2026,Francia,100
82,19/3/2025,Francia,437
347,1/10/2024,Japon,77
513,24/6/2025,Mexico,347
195,12/7/2024,USA,134
14,30/7/2026,Francia,131
488,7/8/2026,Mexico,69
360,16/7/2025,USA,71
76,13/1/2023,Francia,132
533,22/9/2025,Japon,249
531,20/12/2025,Japon,472
120,3/1/2025,Mexico,488
324,12/4/2023,Francia,290
389,21/10/2026,Japon,551
551,13/9/2025,Francia,108
288,17/4/2025,Japon,219
415,5/12/2026,Francia,382
295,8/6/2026,USA,21
4,16/7/2024,Japon,390
402,15/3/2023,USA,486
404,25/3/2025,Brasil,500
87,29/3/2024,Japon,494
487,18/6/2026,Francia,535
45,2/6/2023,Brasil,491
15,22/12/2023,Mexico,29
17,12/4/2025,Japon,523
162,1/2/2024,Brasil,166
349,30/5/2025,Brasil,130
489,12/3/2023,Brasil,562
568,3/5/2025,Japon,421
454,6/3/2024,Mexico,304
466,12/11/2026,Mexico,178
334,29/5/2024,Mexico,579
2,19/4/2024,Mexico,459
189,3/9/2025,Japon,433
428,8/1/2023,Brasil,355
230,3/11/2023,Mexico,206
303,2/9/2024,Francia,521
101,30/4/2026,Mexico,47
528,30/6/2025,Japon,249
172,1/11/2025,Japon,526
141,16/4/2023,Francia,151
427,7/7/2025,USA,28
402,10/1/2026,USA,540
455,20/8/2024,USA,45
71,7/4/2024,Brasil,262
318,25/4/2025,Francia,398
314,15/8/2024,Japon,366
328,24/5/2026,Mexico,249
89,17/8/2026,USA,315
193,26/4/2025,USA,44
456,1/2/2026,Francia,115
143,12/9/2026,USA,497
129,27/12/2024,Francia,142
251,29/10/2026,USA,283
364,29/4/2026,USA,337
250,12/10/2026,USA,426
363,10/12/2023,Japon,570
452,17/8/2023,USA,383
150,21/1/2024,USA,564
284,2/1/2025,Francia,139
446,13/6/2023,USA,133
416,15/11/2026,Mexico,491
413,22/1/2023,Japon,547
127,22/6/2026,Mexico,293
544,7/11/2023,USA,236
127,5/9/2024,Brasil,391
501,1/4/2026,Francia,158
465,5/11/2025,USA,44
188,13/9/2026,Francia,24
355,26/9/2026,Mexico,25
1,31/10/2024,Francia,64
581,9/9/2024,Brasil,106
223,17/9/2024,Francia,486
396,23/4/2024,Japon,139
14,26/6/2026,Brasil,194
50,8/8/2023,Japon,399
197,5/1/2025,USA,531
449,10/12/2024,Japon,446
278,2/8/2025,Mexico,151
64,30/6/2026,Japon,358
346,3/4/2024,Japon,514
444,22/4/2026,Japon,418
419,14/5/2024,Japon,93
167,29/2/2024,Brasil,330
148,15/4/2026,USA,444
478,8/8/2026,USA,82
402,16/2/2025,Japon,118
203,15/8/2023,Mexico,120
285,6/10/2026,Japon,573
206,9/12/2025,Francia,218
339,20/6/2024,Mexico,234
526,30/6/2025,Japon,329
230,12/11/2024,Japon,83
429,17/8/2024,USA,21
566,25/3/2025,Japon,278
270,8/11/2025,Brasil,214
230,13/1/2023,Francia,131
524,23/3/2023,Japon,101
167,16/4/2025,Francia,551
43,3/3/2025,USA,186
559,7/12/2023,Francia,388
321,3/11/2023,Mexico,99
184,19/7/2023,Francia,563
166,29/11/2026,Francia,571
274,15/8/2024,Japon,513
307,22/7/2024,Mexico,7
18,2/7/2026,Japon,217
54,27/7/2026,Japon,471
209,23/4/2025,Francia,71
469,26/2/2024,Japon,395
409,27/1/2025,USA,531
17,20/10/2024,Brasil,489
122,31/12/2023,Mexico,346
256,14/1/2024,Brasil,56
420,30/1/2025,Brasil,513
291,2/12/2024,USA,148
26,24/10/2025,Japon,30
550,24/7/2026,Brasil,60
528,30/5/2025,Francia,471
292,4/9/2024,Brasil,392
370,28/11/2025,Mexico,407
360,15/9/2023,Francia,184
567,1/4/2023,Brasil,238
102,29/11/2023,Japon,326
118,3/2/2025,Brasil,290
80,12/11/2023,USA,54
10,22/6/2025,Mexico,119
196,11/7/2023,Japon,516
249,31/1/2025,USA,131
247,29/7/2024,Mexico,57
546,21/9/2026,Brasil,50
468,6/10/2026,Brasil,229
131,14/6/2026,Francia,126
518,29/8/2026,Mexico,98
119,31/8/2025,Francia,564
322,10/12/2023,USA,502
133,21/6/2024,Brasil,477
129,16/3/2025,USA,66
577,30/1/2023,USA,254
531,16/2/2023,USA,405
484,20/11/2024,Francia,573
191,2/10/2025,USA,202
558,17/11/2023,Francia,497
310,14/7/2025,Japon,89
91,28/5/2025,USA,480
153,4/3/2026,Japon,47
97,31/10/2024,Mexico,332
502,18/1/2024,USA,518
196,30/7/2023,Francia,74
404,22/4/2024,Francia,271
570,5/5/2026,Francia,260
543,26/7/2023,Francia,215
273,9/10/2024,Brasil,357
566,3/8/2026,Francia,421
275,20/2/2024,Mexico,519
367,18/4/2025,Japon,98
431,29/11/2025,Japon,124
212,26/3/2023,Japon,33
302,14/6/2026,Francia,195
338,26/7/2025,USA,55
273,4/8/2023,Brasil,248
181,17/1/2023,USA,533
182,11/10/2023,Mexico,55
335,16/8/2023,Mexico,330
325,2/2/2024,Japon,269
379,23/1/2024,Mexico,2
141,25/10/2023,Japon,435
319,12/9/2025,Japon,44
362,4/3/2024,Francia,418
348,5/5/2023,Japon,347
25,19/7/2023,USA,74
69,26/9/2026,Brasil,440
279,13/11/2024,Francia,315
7,9/7/2026,Mexico,87
359,19/5/2023,Brasil,106
174,11/10/2024,Francia,347
245,29/2/2024,Japon,9
388,9/11/2026,Mexico,22
339,12/12/2023,USA,2
502,20/1/2026,Francia,414
164,13/7/2024,Francia,520
579,15/11/2026,Mexico,273
399,1/5/2025,Japon,274
510,31/7/2025,Francia,213
431,14/12/2026,Mexico,490
372,30/1/2025,Mexico,470
270,20/8/2026,Francia,246
247,31/5/2023,Francia,420
299,27/7/2025,Brasil,568
220,14/9/2026,Brasil,123
268,27/3/2023,Mexico,503
440,25/3/2024,USA,167
522,23/2/2025,Brasil,499
231,28/12/2025,Japon,306
71,27/12/2026,USA,146
549,16/3/2025,Japon,357
369,30/1/2025,Japon,190
353,29/9/2024,Brasil,33
321,4/1/2023,Francia,414
174,1/5/2026,USA,132
62,19/2/2026,Mexico,429
427,29/8/2026,USA,505
446,29/10/2025,Japon,322
121,25/7/2026,Francia,215
459,5/11/2025,Mexico,294
408,2/10/2024,Mexico,177
107,23/12/2023,USA,184
16,2/6/2024,Japon,390
569,6/9/2026,USA,91
6,9/1/2026,Francia,146
347,13/10/2026,Francia,40
402,25/9/2024,USA,97
125,25/9/2026,Japon,87
25,22/3/2024,Brasil,355
499,13/6/2025,USA,48
195,14/12/2026,Francia,313
191,8/5/2023,Brasil,4
510,11/7/2026,USA,189
258,19/4/2023,Japon,108
518,13/1/2026,Brasil,340
132,15/10/2026,Brasil,375
479,11/5/2025,Japon,387
13,14/8/2023,Mexico,398
137,25/2/2026,Francia,85
426,25/2/2026,Francia,217
317,28/4/2024,Mexico,28
254,25/10/2026,Brasil,13
346,18/1/2023,Francia,489
424,23/6/2026,Japon,443
542,23/10/2026,USA,31
423,1/12/2023,Francia,128
538,14/10/2026,Mexico,517
286,20/4/2024,USA,59
275,23/9/2024,Francia,192
192,17/9/2024,Mexico,82
208,16/9/2023,Francia,232
212,27/1/2025,Mexico,237
83,24/2/2025,Japon,385
411,19/3/2026,Francia,308
409,6/1/2024,Brasil,257
89,3/2/2024,Brasil,469
83,17/1/2024,USA,94
282,8/1/2024,Japon,365
401,23/9/2024,Brasil,354
202,19/5/2024,Brasil,4
227,25/1/2025,USA,321
32,15/12/2024,Japon,139
301,30/8/2026,Brasil,286
361,29/8/2023,USA,218
533,26/11/2026,Mexico,116
485,26/11/2024,Japon,238
143,21/12/2024,Brasil,55
43,22/7/2024,Brasil,17
403,28/2/2026,USA,187
250,5/6/2023,Brasil,384
176,1/1/2026,USA,141
181,24/5/2023,Francia,27
214,27/3/2026,Japon,102
308,9/1/2026,USA,385
509,6/10/2024,Mexico,553
573,24/2/2024,Francia,199
404,28/9/2025,USA,250
294,4/4/2023,Japon,202
197,8/5/2026,USA,287
111,11/1/2024,Brasil,444
245,29/8/2025,Francia,375
378,10/10/2026,Francia,9
257,3/2/2023,USA,124
361,14/2/2023,Francia,203
24,5/12/2023,Brasil,502
277,10/3/2023,Brasil,453
205,2/7/2023,Japon,12
526,18/11/2026,USA,201
514,29/6/2023,Mexico,258
328,26/8/2026,Mexico,232
306,17/12/2024,Francia,515
245,22/9/2023,Brasil,5
363,29/5/2024,Brasil,402
180,1/10/2026,USA,428
240,25/3/2024,Francia,40
238,29/10/2024,USA,45
349,9/12/2024,Japon,43
107,21/8/2024,Mexico,49
348,23/4/2024,Japon,518
69,20/3/2025,USA,161
169,9/1/2024,Brasil,470
554,12/4/2025,USA,438
274,14/8/2026,Brasil,485
377,29/11/2024,USA,187
299,12/2/2024,Brasil,512
474,16/5/2023,Francia,104
33,2/7/2025,Francia,242
259,1/9/2023,USA,221
110,26/1/2023,USA,237
81,25/9/2026,Mexico,233
86,2/1/2026,Brasil,341
504,13/4/2024,Mexico,407
22,24/8/2025,USA,279
57,29/11/2026,Japon,424
195,20/12/2025,Japon,440
401,15/9/2023,Japon,81
142,4/12/2025,Brasil,393
194,3/4/2024,Francia,140
517,23/2/2023,Brasil,318
44,9/10/2024,Brasil,577
156,10/9/2023,USA,341
172,27/12/2024,Mexico,78
382,11/11/2023,USA,469
559,4/7/2024,Brasil,383
135,16/2/2026,Francia,299
538,14/9/2026,USA,335
314,6/6/2023,Mexico,361
233,28/3/2023,Brasil,335
256,16/7/2026,Japon,481
391,23/9/2025,Japon,41
447,21/6/2026,Japon,423
330,13/6/2024,Mexico,256
460,15/2/2024,Japon,581
432,16/11/2026,Japon,439
25,28/2/2026,USA,344
179,21/3/2025,USA,498
32,16/12/2026,Mexico,431
459,24/5/2025,Japon,282
123,15/12/2024,USA,7
439,4/10/2026,Japon,427
378,8/3/2023,Brasil,258
227,29/6/2026,USA,394
158,14/12/2025,Mexico,306
265,13/10/2024,Japon,211
238,25/2/2026,Mexico,329
502,2/12/2023,Brasil,561
225,20/12/2025,Mexico,333
328,22/3/2023,Japon,97
462,9/10/2023,Mexico,356
31,23/9/2026,USA,17
46,26/12/2026,Francia,522
196,1/7/2024,Mexico,485
82,18/5/2025,Francia,242
395,15/1/2025,Japon,559
161,20/2/2025,USA,117
477,30/3/2025,Mexico,115
225,10/9/2023,Mexico,482
61,6/8/2024,Brasil,479
126,5/5/2024,Brasil,41
54,28/2/2026,USA,255
19,30/8/2023,Mexico,15
557,7/7/2023,Brasil,538
231,23/5/2023,Mexico,87
535,1/11/2025,USA,46
106,22/12/2023,USA,477
494,3/3/2025,USA,438
42,16/8/2023,Brasil,166
340,1/2/2026,USA,329
242,16/3/2026,USA,131
310,17/6/2026,Mexico,156
334,11/1/2025,Japon,168
119,1/6/2026,Brasil,341
272,27/7/2023,Japon,370
272,13/12/2025,Francia,58
354,15/2/2025,Brasil,296
280,12/2/2024,USA,176
447,23/6/2023,Brasil,451
264,9/2/2024,Francia,145
353,18/5/2025,USA,380
316,24/7/2024,Japon,116
255,20/9/2025,Mexico,540
46,6/7/2026,Japon,31
354,11/9/2025,Japon,197
130,4/7/2023,Japon,553
227,5/3/2023,Brasil,201
531,30/10/2024,Brasil,387
124,28/4/2024,Francia,338
378,18/3/2026,USA,20
407,20/1/2023,Mexico,394
308,17/4/2026,USA,565
496,15/8/2026,Francia,228
294,26/4/2025,Brasil,22
2,2/6/2025,Japon,190
330,2/5/2025,Japon,61
69,16/7/2023,USA,565
91,24/7/2023,Japon,488
40,4/12/2024,Brasil,458
21,14/11/2023,Brasil,178
424,9/9/2024,Francia,305
72,22/11/2024,USA,462
332,1/4/2026,Mexico,462
189,1/8/2024,Japon,14
570,25/1/2026,Francia,124
566,9/1/2024,USA,153
68,19/12/2024,Francia,50
263,3/6/2026,Francia,437
315,30/5/2026,Brasil,532
302,3/10/2025,USA,39
104,27/3/2026,Francia,478
291,12/9/2024,USA,13
208,1/5/2025,Japon,79
494,10/11/2026,Japon,285
20,3/1/2024,Brasil,202
136,15/6/2025,Mexico,43
30,26/6/2024,Mexico,330
174,5/2/2025,Francia,13
581,22/6/2025,Japon,127
64,28/4/2026,Mexico,81
200,3/6/2026,Francia,257
392,24/4/2023,Japon,434
76,31/3/2024,Mexico,258
378,21/9/2023,Brasil,267
518,30/10/2025,Japon,464
304,10/4/2023,Mexico,307
574,11/2/2023,Brasil,149
189,12/12/2023,USA,536
191,31/1/2024,Francia,154
571,20/2/2024,USA,286
159,26/5/2026,USA,337
476,17/8/2023,USA,461
526,1/10/2025,Brasil,438
322,3/11/2026,Francia,11
295,18/2/2026,Francia,92
135,12/10/2023,Japon,476
520,26/4/2026,Mexico,448
369,24/10/2024,Francia,259
30,9/11/2025,Mexico,552
149,28/5/2023,Japon,546
161,17/7/2025,Japon,79
41,28/7/2024,Francia,542
287,23/2/2026,Francia,407
400,3/12/2026,Mexico,252
513,30/4/2024,Mexico,337
286,6/8/2026,Mexico,66
